ano,dia,numero,variacao,area,disciplina,materia,volume,modulo,competencias,habilidades,assuntos_match,score_match,tipo_match,confianca,revisado_manual
2023,2,114,1,Ciências da Natureza,Química,Química 3,1,5,C7,,quimica,0.5300,direto,media,False
2023,2,116,1,Ciências da Natureza,Química,Química 1,1,5,C7,,quimica,0.5300,direto,media,False
2023,2,116,1,Ciências da Natureza,Química,Química 3,1,2,C7,,quimica,0.5300,direto,media,False
2023,2,116,1,Ciências da Natureza,Química,Química 3,1,3,C7,,quimica,0.5300,direto,media,False
2023,2,116,1,Ciências da Natureza,Química,Química 3,1,4,C7,,quimica,0.5300,direto,media,False
2023,2,116,1,Ciências da Natureza,Química,Química 3,1,5,C7,,quimica,0.5300,direto,media,False
2023,2,117,1,Ciências da Natureza,Física,Física 2,1,1,C1; C2; C5,,fisica,0.5300,direto,media,False
2023,2,117,1,Ciências da Natureza,Física,Física 2,1,2,C1; C2; C5,,fisica,0.5300,direto,media,False
2023,2,117,1,Ciências da Natureza,Física,Física 2,1,3,C1; C2; C5,,fisica,0.5300,direto,media,False
2023,2,117,1,Ciências da Natureza,Física,Física 2,1,5,C1; C2; C5,,fisica,0.5300,direto,media,False
2023,2,118,1,Ciências da Natureza,Química,Química 3,1,1,C2,,quimica,0.5300,direto,media,False
2023,2,119,1,Ciências da Natureza,Física,Física 1,1,1,C1; C5,,fisica,0.5300,direto,media,False
2023,2,119,1,Ciências da Natureza,Física,Física 2,1,1,C1; C2; C5,,fisica,0.5300,direto,media,False
2023,2,119,1,Ciências da Natureza,Física,Física 2,1,2,C1; C2; C5,,fisica,0.5300,direto,media,False
2023,2,119,1,Ciências da Natureza,Física,Física 2,1,3,C1; C2; C5,,fisica,0.5300,direto,media,False
2023,2,119,1,Ciências da Natureza,Física,Física 2,1,5,C1; C2; C5,,fisica,0.5300,direto,media,False
2023,2,121,1,Ciências da Natureza,Química,Química 1,1,5,C7,,quimica,0.5300,direto,media,False
2023,2,121,1,Ciências da Natureza,Química,Química 3,1,2,C7,,quimica,0.5300,direto,media,False
2023,2,121,1,Ciências da Natureza,Química,Química 3,1,3,C7,,quimica,0.5300,direto,media,False
2023,2,121,1,Ciências da Natureza,Química,Química 3,1,4,C7,,quimica,0.5300,direto,media,False
2023,2,121,1,Ciências da Natureza,Química,Química 3,1,5,C7,,quimica,0.5300,direto,media,False
2023,2,124,1,Ciências da Natureza,Química,Química 1,1,5,C7,,quimica,0.5300,direto,media,False
2023,2,124,1,Ciências da Natureza,Química,Química 3,1,2,C7,,quimica,0.5300,direto,media,False
2023,2,124,1,Ciências da Natureza,Química,Química 3,1,3,C7,,quimica,0.5300,direto,media,False
2023,2,124,1,Ciências da Natureza,Química,Química 3,1,4,C7,,quimica,0.5300,direto,media,False
2023,2,124,1,Ciências da Natureza,Química,Química 3,1,5,C7,,quimica,0.5300,direto,media,False
2023,2,126,1,Ciências da Natureza,Biologia,Biologia 1,1,1,C4,,agua,0.4100,relacionado,baixa,False
2023,2,127,1,Ciências da Natureza,Física,Física 1,1,4,C6,,mecanica,0.4400,relacionado,baixa,False
2023,2,129,1,Ciências da Natureza,Química,Química 1,1,2,C1,,quimica,0.5300,direto,media,False
2023,2,129,1,Ciências da Natureza,Química,Química 1,1,3,C1,,quimica,0.5300,direto,media,False
2023,2,132,1,Ciências da Natureza,Física,Física 1,1,1,C1; C5,,mecanica,0.6100,direto,media,False
2023,2,132,1,Ciências da Natureza,Física,Física 1,1,2,C5,,fisica,0.5300,direto,media,False
2023,2,132,1,Ciências da Natureza,Física,Física 2,1,1,C1; C2; C5,,fisica,0.5300,direto,media,False
2023,2,132,1,Ciências da Natureza,Física,Física 2,1,2,C1; C2; C5,,fisica,0.5300,direto,media,False
2023,2,132,1,Ciências da Natureza,Física,Física 2,1,3,C1; C2; C5,,fisica,0.5300,direto,media,False
2023,2,133,1,Ciências da Natureza,Física,Física 1,1,3,C6,,mecanica,0.6100,direto,media,False
2023,2,133,1,Ciências da Natureza,Física,Física 1,1,4,C6,,mecanica,0.5800,direto,media,False
2023,2,133,1,Ciências da Natureza,Física,Física 3,1,1,C6,,mecanica,0.5800,direto,media,False
2023,2,133,1,Ciências da Natureza,Física,Física 3,1,4,C6,,fisica; raios,0.5600,direto,media,False
2023,2,133,1,Ciências da Natureza,Física,Física 3,1,3,C6,,fisica,0.5300,direto,media,False
2023,2,134,1,Ciências da Natureza,Química,Química 1,1,1,C3,,quimica,0.5300,direto,media,False
2023,2,135,1,Ciências da Natureza,Física,Física 1,1,1,C1; C5,,mecanica,0.5800,direto,media,False
2023,2,135,1,Ciências da Natureza,Física,Física 2,1,1,C1; C2; C5,,fisica,0.5300,direto,media,False
2023,2,135,1,Ciências da Natureza,Física,Física 2,1,2,C1; C2; C5,,fisica,0.5300,direto,media,False
2023,2,135,1,Ciências da Natureza,Física,Física 2,1,3,C1; C2; C5,,fisica,0.5300,direto,media,False
2023,2,135,1,Ciências da Natureza,Física,Física 2,1,5,C1; C2; C5,,fisica,0.5300,direto,media,False
2024,1,46,1,Ciências Humanas,Geografia,Geografia 1,1,1,C2,,geografia,0.5300,direto,media,False
2024,1,46,1,Ciências Humanas,Geografia,Geografia 1,1,2,C2,,geografia,0.5300,direto,media,False
2024,1,48,1,Ciências Humanas,Sociologia,Sociologia,1,1,C1; C3,,sociologia,0.5300,direto,media,False
2024,1,48,1,Ciências Humanas,Sociologia,Sociologia,1,2,C3; C5,,sociologia,0.5300,direto,media,False
2024,1,48,1,Ciências Humanas,Sociologia,Sociologia,1,3,C3; C5,,sociologia,0.5300,direto,media,False
2024,1,48,1,Ciências Humanas,Sociologia,Sociologia,1,4,C3; C5,,sociologia,0.5300,direto,media,False
2024,1,48,1,Ciências Humanas,Sociologia,Sociologia,1,5,C3; C5,,sociologia,0.5300,direto,media,False
2024,1,49,1,Ciências Humanas,História,História 2,1,4,C2; C3,,historia; relacao; seculo,0.5900,direto,media,False
2024,1,49,1,Ciências Humanas,História,História 1,1,5,C3,,historia; brasil,0.5600,direto,media,False
2024,1,49,1,Ciências Humanas,História,História 2,1,5,C3,,historia; seculo,0.5600,direto,media,False
2024,1,49,1,Ciências Humanas,História,História 1,1,4,C2; C3,,historia,0.5300,direto,media,False
2024,1,49,1,Ciências Humanas,História,História 2,1,3,C2; C3,,historia,0.5300,direto,media,False
2024,1,50,1,Ciências Humanas,História,História 1,1,5,C3,,historia; america; brasil,0.5900,direto,media,False
2024,1,50,1,Ciências Humanas,História,História 1,1,4,C2; C3,,historia; america,0.5600,direto,media,False
2024,1,50,1,Ciências Humanas,História,História 2,1,3,C2; C3,,historia,0.5300,direto,media,False
2024,1,50,1,Ciências Humanas,História,História 2,1,4,C2; C3,,historia,0.5300,direto,media,False
2024,1,50,1,Ciências Humanas,História,História 2,1,5,C3,,historia,0.5300,direto,media,False
2024,1,51,1,Ciências Humanas,Sociologia,Sociologia,1,1,C1; C3,,sociologia,0.5300,direto,media,False
2024,1,52,1,Ciências Humanas,Sociologia,Sociologia,1,1,C1; C3,,sociologia,0.5300,direto,media,False
2024,1,53,1,Ciências Humanas,Geografia,Geografia 1,1,1,C2,,geografia,0.5300,direto,media,False
2024,1,53,1,Ciências Humanas,Geografia,Geografia 1,1,2,C2,,geografia,0.5300,direto,media,False
2024,1,54,1,Ciências Humanas,Sociologia,Sociologia,1,2,C3; C5,,sociologia,0.5300,direto,media,False
2024,1,54,1,Ciências Humanas,Sociologia,Sociologia,1,3,C3; C5,,sociologia,0.5300,direto,media,False
2024,1,54,1,Ciências Humanas,Sociologia,Sociologia,1,4,C3; C5,,sociologia,0.5300,direto,media,False
2024,1,54,1,Ciências Humanas,Sociologia,Sociologia,1,5,C3; C5,,sociologia,0.5300,direto,media,False
2024,1,56,1,Ciências Humanas,Sociologia,Sociologia,1,1,C1; C3,,sociologia,0.5300,direto,media,False
2024,1,59,1,Ciências Humanas,História,História 2,1,4,C2; C3,,instituicoes; historia; idade,0.5900,direto,media,False
2024,1,59,1,Ciências Humanas,História,História 2,1,3,C2; C3,,historia; idade,0.5600,direto,media,False
2024,1,59,1,Ciências Humanas,História,História 1,1,4,C2; C3,,historia,0.5300,direto,media,False
2024,1,59,1,Ciências Humanas,História,História 1,1,5,C3,,historia,0.5300,direto,media,False
2024,1,59,1,Ciências Humanas,História,História 2,1,5,C3,,historia,0.5300,direto,media,False
2024,1,63,1,Ciências Humanas,Sociologia,Sociologia,1,1,C1; C3,,sociologia,0.5300,direto,media,False
2024,1,64,1,Ciências Humanas,História,História 1,1,5,C3,,historia; brasil,0.5600,direto,media,False
2024,1,64,1,Ciências Humanas,História,História 1,1,4,C2; C3,,historia,0.5300,direto,media,False
2024,1,64,1,Ciências Humanas,História,História 2,1,3,C2; C3,,historia,0.5300,direto,media,False
2024,1,64,1,Ciências Humanas,História,História 2,1,4,C2; C3,,historia,0.5300,direto,media,False
2024,1,64,1,Ciências Humanas,História,História 2,1,5,C3,,historia,0.5300,direto,media,False
2024,1,65,1,Ciências Humanas,Sociologia,Sociologia,1,1,C1; C3,,sociologia,0.5300,direto,media,False
2024,1,66,1,Ciências Humanas,Geografia,Geografia 1,1,1,C2,,geografia,0.5300,direto,media,False
2024,1,66,1,Ciências Humanas,Geografia,Geografia 1,1,2,C2,,geografia,0.5300,direto,media,False
2024,1,69,1,Ciências Humanas,História,História 2,1,1,C5; C6,,historia,0.5300,direto,media,False
2024,1,70,1,Ciências Humanas,História,História 1,1,4,C2; C3,,historia,0.5300,direto,media,False
2024,1,70,1,Ciências Humanas,História,História 1,1,5,C3,,historia,0.5300,direto,media,False
2024,1,70,1,Ciências Humanas,História,História 2,1,3,C2; C3,,historia,0.5300,direto,media,False
2024,1,70,1,Ciências Humanas,História,História 2,1,4,C2; C3,,historia,0.5300,direto,media,False
2024,1,70,1,Ciências Humanas,História,História 2,1,5,C3,,historia,0.5300,direto,media,False
2024,1,72,1,Ciências Humanas,Filosofia,Filosofia,1,2,C1; C2,,filosofia,0.5300,direto,media,False
2024,1,73,1,Ciências Humanas,História,História 1,1,2,C1; C4,,historia,0.5300,direto,media,False
2024,1,73,1,Ciências Humanas,História,História 1,1,3,C1; C2,,historia,0.5300,direto,media,False
2024,1,73,1,Ciências Humanas,História,História 2,1,2,C1; C2,,historia,0.5300,direto,media,False
2024,1,74,1,Ciências Humanas,História,História 1,1,2,C1; C4,,cultural; historia,0.5600,direto,media,False
2024,1,74,1,Ciências Humanas,História,História 1,1,3,C1; C2,,historia; ocorre,0.5600,direto,media,False
2024,1,74,1,Ciências Humanas,História,História 2,1,2,C1; C2,,historia,0.5300,direto,media,False
2024,1,77,1,Ciências Humanas,Sociologia,Sociologia,1,2,C3; C5,,sociologia,0.5300,direto,media,False
2024,1,77,1,Ciências Humanas,Sociologia,Sociologia,1,3,C3; C5,,sociologia,0.5300,direto,media,False
2024,1,77,1,Ciências Humanas,Sociologia,Sociologia,1,4,C3; C5,,sociologia,0.5300,direto,media,False
2024,1,77,1,Ciências Humanas,Sociologia,Sociologia,1,5,C3; C5,,sociologia,0.5300,direto,media,False
2024,1,80,1,Ciências Humanas,História,História 1,1,5,C3,,historia; brasil,0.5600,direto,media,False
2024,1,80,1,Ciências Humanas,História,História 2,1,4,C2; C3,,historia; epoca,0.5600,direto,media,False
2024,1,80,1,Ciências Humanas,História,História 2,1,5,C3,,historia; foram,0.5600,direto,media,False
2024,1,80,1,Ciências Humanas,História,História 1,1,4,C2; C3,,historia,0.5300,direto,media,False
2024,1,80,1,Ciências Humanas,História,História 2,1,3,C2; C3,,historia,0.5300,direto,media,False
2024,1,81,1,Ciências Humanas,Geografia,Geografia 1,1,1,C2,,geografia,0.5300,direto,media,False
2024,1,81,1,Ciências Humanas,Geografia,Geografia 1,1,2,C2,,geografia,0.5300,direto,media,False
2024,1,83,1,Ciências Humanas,Geografia,Geografia 1,1,1,C2,,cartografia,0.6100,direto,media,False
2024,1,83,1,Ciências Humanas,Geografia,Geografia 1,1,2,C2,,cartografia,0.5800,direto,media,False
2024,1,84,1,Ciências Humanas,História,História 1,1,2,C1; C4,,historia,0.5300,direto,media,False
2024,1,84,1,Ciências Humanas,História,História 1,1,3,C1; C2,,historia,0.5300,direto,media,False
2024,1,84,1,Ciências Humanas,História,História 2,1,2,C1; C2,,historia,0.5300,direto,media,False
2024,1,86,1,Ciências Humanas,Geografia,Geografia 1,1,1,C2,,geografia,0.5300,direto,media,False
2024,1,86,1,Ciências Humanas,Geografia,Geografia 1,1,2,C2,,geografia,0.5300,direto,media,False
2024,1,88,1,Ciências Humanas,Geografia,Geografia 1,1,3,C6,,geografia,0.5300,direto,media,False
2024,1,88,1,Ciências Humanas,Geografia,Geografia 1,1,4,C6,,geografia,0.5300,direto,media,False
2024,1,88,1,Ciências Humanas,Geografia,Geografia 1,1,5,C6,,geografia,0.5300,direto,media,False
2024,1,88,1,Ciências Humanas,Geografia,Geografia 2,1,1,C6; C4,,geografia,0.5300,direto,media,False
2024,1,90,1,Ciências Humanas,Sociologia,Sociologia,1,1,C1; C3,,sociologia,0.5300,direto,media,False
2024,1,90,1,Ciências Humanas,Sociologia,Sociologia,1,2,C3; C5,,sociologia,0.5300,direto,media,False
2024,1,90,1,Ciências Humanas,Sociologia,Sociologia,1,3,C3; C5,,sociologia,0.5300,direto,media,False
2024,1,90,1,Ciências Humanas,Sociologia,Sociologia,1,4,C3; C5,,sociologia,0.5300,direto,media,False
2024,1,90,1,Ciências Humanas,Sociologia,Sociologia,1,5,C3; C5,,sociologia,0.5300,direto,media,False
2024,2,92,1,Ciências da Natureza,Química,Química 1,1,5,C7,,quimica,0.5300,direto,media,False
2024,2,92,1,Ciências da Natureza,Química,Química 3,1,2,C7,,quimica,0.5300,direto,media,False
2024,2,92,1,Ciências da Natureza,Química,Química 3,1,3,C7,,quimica,0.5300,direto,media,False
2024,2,92,1,Ciências da Natureza,Química,Química 3,1,4,C7,,quimica,0.5300,direto,media,False
2024,2,92,1,Ciências da Natureza,Química,Química 3,1,5,C7,,quimica,0.5300,direto,media,False
2024,2,94,1,Ciências da Natureza,Química,Química 1,1,5,C7,,quimica,0.5300,direto,media,False
2024,2,94,1,Ciências da Natureza,Química,Química 3,1,2,C7,,quimica,0.5300,direto,media,False
2024,2,94,1,Ciências da Natureza,Química,Química 3,1,3,C7,,quimica,0.5300,direto,media,False
2024,2,94,1,Ciências da Natureza,Química,Química 3,1,4,C7,,quimica,0.5300,direto,media,False
2024,2,94,1,Ciências da Natureza,Química,Química 3,1,5,C7,,quimica,0.5300,direto,media,False
2024,2,95,1,Ciências da Natureza,Física,Física 1,1,1,C1; C5,,fisica,0.5300,direto,media,False
2024,2,95,1,Ciências da Natureza,Física,Física 2,1,1,C1; C2; C5,,fisica,0.5300,direto,media,False
2024,2,95,1,Ciências da Natureza,Física,Física 2,1,2,C1; C2; C5,,fisica,0.5300,direto,media,False
2024,2,95,1,Ciências da Natureza,Física,Física 2,1,3,C1; C2; C5,,fisica,0.5300,direto,media,False
2024,2,95,1,Ciências da Natureza,Física,Física 2,1,5,C1; C2; C5,,fisica,0.5300,direto,media,False
2024,2,96,1,Ciências da Natureza,Química,Química 3,1,3,C7,,quimica_organica,0.5800,direto,media,False
2024,2,96,1,Ciências da Natureza,Química,Química 3,1,4,C7,,quimica_organica,0.5800,direto,media,False
2024,2,96,1,Ciências da Natureza,Química,Química 3,1,5,C7,,quimica_organica,0.5800,direto,media,False
2024,2,96,1,Ciências da Natureza,Química,Química 1,1,5,C7,,quimica,0.5300,direto,media,False
2024,2,96,1,Ciências da Natureza,Química,Química 3,1,2,C7,,quimica,0.5300,direto,media,False
2024,2,98,1,Ciências da Natureza,Química,Química 1,1,5,C7,,quimica,0.5300,direto,media,False
2024,2,98,1,Ciências da Natureza,Química,Química 3,1,2,C7,,quimica,0.5300,direto,media,False
2024,2,98,1,Ciências da Natureza,Química,Química 3,1,3,C7,,quimica,0.5300,direto,media,False
2024,2,98,1,Ciências da Natureza,Química,Química 3,1,4,C7,,quimica,0.5300,direto,media,False
2024,2,98,1,Ciências da Natureza,Química,Química 3,1,5,C7,,quimica,0.5300,direto,media,False
2024,2,101,1,Ciências da Natureza,Física,Física 3,1,4,C6,,eletricidade,0.5800,direto,media,False
2024,2,101,1,Ciências da Natureza,Física,Física 1,1,3,C6,,fisica,0.5300,direto,media,False
2024,2,101,1,Ciências da Natureza,Física,Física 1,1,4,C6,,fisica,0.5300,direto,media,False
2024,2,101,1,Ciências da Natureza,Física,Física 3,1,1,C6,,fisica,0.5300,direto,media,False
2024,2,101,1,Ciências da Natureza,Física,Física 3,1,3,C6,,fisica,0.5300,direto,media,False
2024,2,102,1,Ciências da Natureza,Física,Física 1,1,1,C1; C5,,fisica,0.5300,direto,media,False
2024,2,102,1,Ciências da Natureza,Física,Física 2,1,1,C1; C2; C5,,fisica,0.5300,direto,media,False
2024,2,102,1,Ciências da Natureza,Física,Física 2,1,2,C1; C2; C5,,fisica,0.5300,direto,media,False
2024,2,102,1,Ciências da Natureza,Física,Física 2,1,3,C1; C2; C5,,fisica,0.5300,direto,media,False
2024,2,102,1,Ciências da Natureza,Física,Física 2,1,5,C1; C2; C5,,fisica,0.5300,direto,media,False
2024,2,103,1,Ciências da Natureza,Física,Física 1,1,3,C6,,fisica,0.5300,direto,media,False
2024,2,103,1,Ciências da Natureza,Física,Física 1,1,4,C6,,fisica,0.5300,direto,media,False
2024,2,103,1,Ciências da Natureza,Física,Física 3,1,1,C6,,fisica,0.5300,direto,media,False
2024,2,103,1,Ciências da Natureza,Física,Física 3,1,3,C6,,fisica,0.5300,direto,media,False
2024,2,103,1,Ciências da Natureza,Física,Física 3,1,4,C6,,fisica,0.5300,direto,media,False
2024,2,104,1,Ciências da Natureza,Física,Física 2,1,1,C1; C2; C5,,fisica,0.5300,direto,media,False
2024,2,104,1,Ciências da Natureza,Física,Física 2,1,2,C1; C2; C5,,fisica,0.5300,direto,media,False
2024,2,104,1,Ciências da Natureza,Física,Física 2,1,3,C1; C2; C5,,fisica,0.5300,direto,media,False
2024,2,104,1,Ciências da Natureza,Física,Física 2,1,5,C1; C2; C5,,fisica,0.5300,direto,media,False
2024,2,104,1,Ciências da Natureza,Física,Física 3,1,4,C6,,eletricidade,0.4100,relacionado,baixa,False
2024,2,106,1,Ciências da Natureza,Física,Física 1,1,4,C6,,mecanica,0.6100,direto,media,False
2024,2,106,1,Ciências da Natureza,Física,Física 1,1,3,C6,,mecanica,0.5800,direto,media,False
2024,2,106,1,Ciências da Natureza,Física,Física 3,1,1,C6,,mecanica,0.5800,direto,media,False
2024,2,106,1,Ciências da Natureza,Física,Física 3,1,3,C6,,fisica,0.5300,direto,media,False
2024,2,106,1,Ciências da Natureza,Física,Física 3,1,4,C6,,fisica,0.5300,direto,media,False
2024,2,109,1,Ciências da Natureza,Física,Física 2,1,1,C1; C2; C5,,fisica,0.5300,direto,media,False
2024,2,109,1,Ciências da Natureza,Física,Física 2,1,2,C1; C2; C5,,fisica,0.5300,direto,media,False
2024,2,109,1,Ciências da Natureza,Física,Física 2,1,3,C1; C2; C5,,fisica,0.5300,direto,media,False
2024,2,109,1,Ciências da Natureza,Física,Física 2,1,5,C1; C2; C5,,fisica,0.5300,direto,media,False
2024,2,110,1,Ciências da Natureza,Física,Física 1,1,1,C1; C5,,fisica,0.5300,direto,media,False
2024,2,110,1,Ciências da Natureza,Física,Física 2,1,1,C1; C2; C5,,fisica,0.5300,direto,media,False
2024,2,110,1,Ciências da Natureza,Física,Física 2,1,2,C1; C2; C5,,fisica,0.5300,direto,media,False
2024,2,110,1,Ciências da Natureza,Física,Física 2,1,3,C1; C2; C5,,fisica,0.5300,direto,media,False
2024,2,110,1,Ciências da Natureza,Física,Física 2,1,5,C1; C2; C5,,fisica,0.5300,direto,media,False
2024,2,111,1,Ciências da Natureza,Química,Química 1,1,5,C7,,quimica,0.5300,direto,media,False
2024,2,111,1,Ciências da Natureza,Química,Química 3,1,2,C7,,quimica,0.5300,direto,media,False
2024,2,111,1,Ciências da Natureza,Química,Química 3,1,3,C7,,quimica,0.5300,direto,media,False
2024,2,111,1,Ciências da Natureza,Química,Química 3,1,4,C7,,quimica,0.5300,direto,media,False
2024,2,111,1,Ciências da Natureza,Química,Química 3,1,5,C7,,quimica,0.5300,direto,media,False
2024,2,112,1,Ciências da Natureza,Química,Química 1,1,5,C7,,quimica,0.5300,direto,media,False
2024,2,112,1,Ciências da Natureza,Química,Química 3,1,2,C7,,quimica,0.5300,direto,media,False
2024,2,112,1,Ciências da Natureza,Química,Química 3,1,3,C7,,quimica,0.5300,direto,media,False
2024,2,112,1,Ciências da Natureza,Química,Química 3,1,4,C7,,quimica,0.5300,direto,media,False
2024,2,112,1,Ciências da Natureza,Química,Química 3,1,5,C7,,quimica,0.5300,direto,media,False
2024,2,114,1,Ciências da Natureza,Física,Física 1,1,1,C1; C5,,mecanica,0.5800,direto,media,False
2024,2,114,1,Ciências da Natureza,Física,Física 2,1,1,C1; C2; C5,,fisica,0.5300,direto,media,False
2024,2,114,1,Ciências da Natureza,Física,Física 2,1,2,C1; C2; C5,,fisica,0.5300,direto,media,False
2024,2,114,1,Ciências da Natureza,Física,Física 2,1,3,C1; C2; C5,,fisica,0.5300,direto,media,False
2024,2,114,1,Ciências da Natureza,Física,Física 2,1,5,C1; C2; C5,,fisica,0.5300,direto,media,False
2024,2,115,1,Ciências da Natureza,Química,Química 1,1,5,C7,,quimica,0.5300,direto,media,False
2024,2,115,1,Ciências da Natureza,Química,Química 3,1,2,C7,,quimica,0.5300,direto,media,False
2024,2,115,1,Ciências da Natureza,Química,Química 3,1,3,C7,,quimica,0.5300,direto,media,False
2024,2,115,1,Ciências da Natureza,Química,Química 3,1,4,C7,,quimica,0.5300,direto,media,False
2024,2,115,1,Ciências da Natureza,Química,Química 3,1,5,C7,,quimica,0.5300,direto,media,False
2024,2,117,1,Ciências da Natureza,Física,Física 1,1,1,C1; C5,,fisica,0.5300,direto,media,False
2024,2,117,1,Ciências da Natureza,Física,Física 2,1,1,C1; C2; C5,,fisica,0.5300,direto,media,False
2024,2,117,1,Ciências da Natureza,Física,Física 2,1,2,C1; C2; C5,,fisica,0.5300,direto,media,False
2024,2,117,1,Ciências da Natureza,Física,Física 2,1,3,C1; C2; C5,,fisica,0.5300,direto,media,False
2024,2,117,1,Ciências da Natureza,Física,Física 2,1,5,C1; C2; C5,,fisica,0.5300,direto,media,False
2024,2,118,1,Ciências da Natureza,Física,Física 1,1,1,C1; C5,,fisica,0.5300,direto,media,False
2024,2,118,1,Ciências da Natureza,Física,Física 2,1,1,C1; C2; C5,,fisica,0.5300,direto,media,False
2024,2,118,1,Ciências da Natureza,Física,Física 2,1,2,C1; C2; C5,,fisica,0.5300,direto,media,False
2024,2,118,1,Ciências da Natureza,Física,Física 2,1,3,C1; C2; C5,,fisica,0.5300,direto,media,False
2024,2,118,1,Ciências da Natureza,Física,Física 2,1,5,C1; C2; C5,,fisica,0.5300,direto,media,False
2024,2,121,1,Ciências da Natureza,Química,Química 1,1,2,C1,,quimica,0.5300,direto,media,False
2024,2,121,1,Ciências da Natureza,Química,Química 1,1,3,C1,,quimica,0.5300,direto,media,False
2024,2,123,1,Ciências da Natureza,Química,Química 3,1,1,C2,,quimica_organica,0.6100,direto,media,False
2024,2,125,1,Ciências da Natureza,Química,Química 1,1,1,C3,,quimica,0.5300,direto,media,False
2024,2,126,1,Ciências da Natureza,Física,Física 2,1,5,C1; C2; C5,,termodinamica,0.6400,direto,alta,False
2024,2,126,1,Ciências da Natureza,Física,Física 2,1,1,C1; C2; C5,,termodinamica,0.6100,direto,media,False
2024,2,126,1,Ciências da Natureza,Física,Física 2,1,3,C1; C2; C5,,termodinamica,0.6100,direto,media,False
2024,2,126,1,Ciências da Natureza,Física,Física 2,1,2,C1; C2; C5,,termodinamica,0.5800,direto,media,False
2024,2,130,1,Ciências da Natureza,Química,Química 1,1,5,C7,,quimica,0.5300,direto,media,False
2024,2,130,1,Ciências da Natureza,Química,Química 3,1,2,C7,,quimica,0.5300,direto,media,False
2024,2,130,1,Ciências da Natureza,Química,Química 3,1,3,C7,,quimica,0.5300,direto,media,False
2024,2,130,1,Ciências da Natureza,Química,Química 3,1,4,C7,,quimica,0.5300,direto,media,False
2024,2,130,1,Ciências da Natureza,Química,Química 3,1,5,C7,,quimica,0.5300,direto,media,False
2024,2,135,1,Ciências da Natureza,Biologia,Biologia 1,1,1,C4,,biologia,0.5300,direto,media,False
2024,2,135,1,Ciências da Natureza,Biologia,Biologia 1,1,2,C4,,biologia,0.5300,direto,media,False
2024,2,135,1,Ciências da Natureza,Biologia,Biologia 1,1,3,C4,,biologia,0.5300,direto,media,False
2025,1,46,1,Ciências Humanas,História,História 1,1,1,C2; C6,,historia,0.5300,direto,media,False
2025,1,46,1,Ciências Humanas,História,História 1,1,3,C1; C2,,historia,0.5300,direto,media,False
2025,1,46,1,Ciências Humanas,História,História 1,1,4,C2; C3,,historia,0.5300,direto,media,False
2025,1,46,1,Ciências Humanas,História,História 2,1,2,C1; C2,,historia,0.5300,direto,media,False
2025,1,46,1,Ciências Humanas,História,História 2,1,3,C2; C3,,historia,0.5300,direto,media,False
2025,1,47,1,Ciências Humanas,Geografia,Geografia 2,1,2,C4,,geografia; entre,0.5600,direto,media,False
2025,1,47,1,Ciências Humanas,Geografia,Geografia 2,1,1,C6; C4,,geografia,0.5300,direto,media,False
2025,1,47,1,Ciências Humanas,Geografia,Geografia 2,1,3,C4,,geografia,0.5300,direto,media,False
2025,1,47,1,Ciências Humanas,Geografia,Geografia 2,1,4,C4,,geografia,0.5300,direto,media,False
2025,1,47,1,Ciências Humanas,Geografia,Geografia 2,1,5,C4,,geografia,0.5300,direto,media,False
2025,1,49,1,Ciências Humanas,História,História 1,1,2,C1; C4,,historia,0.5300,direto,media,False
2025,1,52,1,Ciências Humanas,História,História 2,1,4,C2; C3,,historia; inicio,0.5600,direto,media,False
2025,1,52,1,Ciências Humanas,História,História 1,1,4,C2; C3,,historia,0.5300,direto,media,False
2025,1,52,1,Ciências Humanas,História,História 1,1,5,C3,,historia,0.5300,direto,media,False
2025,1,52,1,Ciências Humanas,História,História 2,1,3,C2; C3,,historia,0.5300,direto,media,False
2025,1,52,1,Ciências Humanas,História,História 2,1,5,C3,,historia,0.5300,direto,media,False
2025,1,53,1,Ciências Humanas,História,História 1,1,2,C1; C4,,historia,0.5300,direto,media,False
2025,1,53,1,Ciências Humanas,História,História 1,1,3,C1; C2,,historia,0.5300,direto,media,False
2025,1,53,1,Ciências Humanas,História,História 2,1,2,C1; C2,,historia,0.5300,direto,media,False
2025,1,53,1,Ciências Humanas,História,História 2,1,5,C3,,historia; partir; seculo; foram,0.4200,relacionado,baixa,False
2025,1,54,1,Ciências Humanas,Geografia,Geografia 2,1,1,C6; C4,,geografia,0.5300,direto,media,False
2025,1,54,1,Ciências Humanas,Geografia,Geografia 2,1,2,C4,,geografia,0.5300,direto,media,False
2025,1,54,1,Ciências Humanas,Geografia,Geografia 2,1,3,C4,,geografia,0.5300,direto,media,False
2025,1,54,1,Ciências Humanas,Geografia,Geografia 2,1,4,C4,,geografia,0.5300,direto,media,False
2025,1,54,1,Ciências Humanas,Geografia,Geografia 2,1,5,C4,,geografia,0.5300,direto,media,False
2025,1,56,1,Ciências Humanas,História,História 1,1,4,C2; C3,,historia,0.5300,direto,media,False
2025,1,56,1,Ciências Humanas,História,História 1,1,5,C3,,historia,0.5300,direto,media,False
2025,1,56,1,Ciências Humanas,História,História 2,1,3,C2; C3,,historia,0.5300,direto,media,False
2025,1,56,1,Ciências Humanas,História,História 2,1,4,C2; C3,,historia,0.5300,direto,media,False
